dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1698.121082,5608.838857,1589.986635,762.438825,182.839047,0.000000,0.427703
0.020000,1712.018652,5615.202744,1605.271980,766.095606,182.839047,-0.000000,0.431124
0.020000,1725.960776,5621.644777,1620.630460,769.752387,182.839047,0.000000,0.434540
0.020000,1739.947126,5628.165244,1636.062075,773.409168,182.839047,-0.000000,0.437948
0.020000,1753.977373,5634.764425,1651.566826,777.065949,182.839047,0.000000,0.441349
0.020000,1768.051192,5641.442589,1667.144713,780.722730,182.839047,0.000000,0.444743
0.020000,1782.168261,5648.199996,1682.795736,784.379511,182.839047,-0.000000,0.448129
0.020000,1796.328262,5655.036898,1698.519894,788.036292,182.839047,0.000000,0.451506
0.020000,1810.530878,5661.953537,1714.317187,791.693073,182.839047,0.000000,0.454874
0.020000,1824.775796,5668.950147,1730.187617,795.349854,182.839047,-0.000000,0.458232
0.020000,1839.062708,5676.026952,1746.131181,799.006635,182.839047,0.000000,0.461581
0.020000,1853.391306,5683.184164,1762.147882,802.663416,182.839047,0.000000,0.464919
0.020000,1867.761287,5690.421988,1778.237718,806.320197,182.839047,0.000000,0.468246
0.020000,1882.172356,5697.740621,1794.400690,809.976978,182.839047,-0.000000,0.471562
0.020000,1896.624220,5705.140249,1810.636797,813.633759,182.839047,0.000000,0.474866
0.020000,1911.116591,5712.621048,1826.946040,817.290539,182.839047,0.000000,0.478158
0.020000,1925.649185,5720.183187,1843.328419,820.947320,182.839047,-0.000000,0.481438
0.020000,1940.218475,5727.825113,1859.780276,824.238423,164.555142,-914.195234,0.484703
0.020000,1954.817746,5735.543514,1876.294299,827.163848,146.271237,-914.195234,0.487953
0.020000,1969.440339,5743.334991,1892.863173,829.723595,127.987333,-914.195234,0.491186
0.020000,1984.079635,5751.196047,1909.479586,831.917663,109.703428,-914.195234,0.494399
0.020000,1998.729045,5759.123084,1926.136223,833.746054,91.419523,-914.195234,0.497591
0.020000,2013.382059,5767.112433,1942.825771,835.208766,73.135619,-914.195234,0.500761
0.020000,2028.032219,5775.160340,1959.540917,836.305800,54.851714,-914.195234,0.503906
0.020000,2042.673098,5783.262956,1976.274347,837.037157,36.567809,-914.195234,0.507026
0.020000,2057.297528,5791.415906,1993.017861,837.314322,13.858263,-1135.477324,0.510118
0.020000,2071.895266,5799.612965,2009.759606,836.860131,-22.709546,-1828.390469,0.513181
0.020000,2086.456885,5807.848200,2026.488610,836.040262,-40.993451,-914.195234,0.516212
0.020000,2100.976163,5816.117357,2043.197560,834.854715,-59.277356,-914.195234,0.519210
0.020000,2115.446987,5824.416149,2059.879142,833.303490,-77.561261,-914.195234,0.522174
0.020000,2129.863275,5832.740208,2076.526042,831.386586,-95.845165,-914.195234,0.525103
0.020000,2144.218974,5841.085093,2093.130948,829.104005,-114.129070,-914.195234,0.527996
0.020000,2158.508046,5849.446279,2109.686546,826.455745,-132.412975,-914.195234,0.530851
0.020000,2172.724570,5857.819225,2126.185521,823.441808,-150.696879,-914.195234,0.533667
0.020000,2186.862628,5866.199308,2142.620561,820.062192,-168.980784,-914.195234,0.536445
0.020000,2200.917103,5874.582302,2158.985237,816.405411,-182.839047,-692.913144,0.539182
0.020000,2214.886032,5882.965816,2175.276778,812.748630,-182.839047,-0.000000,0.541879
0.020000,2228.769842,5891.348886,2191.495182,809.091849,-182.839047,0.000000,0.544537
0.020000,2242.568989,5899.730583,2207.640452,805.435068,-182.839047,0.000000,0.547155
0.020000,2256.283905,5908.109981,2223.712585,801.778287,-182.839047,0.000000,0.549734
0.020000,2269.915018,5916.486169,2239.711583,798.121506,-182.839047,-0.000000,0.552274
0.020000,2283.462756,5924.858253,2255.637445,794.464725,-182.839047,0.000000,0.554776
0.020000,2296.927543,5933.225351,2271.490172,790.807945,-182.839047,0.000000,0.557241
0.020000,2310.309804,5941.586601,2287.269763,787.151164,-182.839047,-0.000000,0.559667
0.020000,2323.609959,5949.941152,2302.976219,783.494383,-182.839047,0.000000,0.562057
0.020000,2336.828424,5958.288170,2318.609539,779.837602,-182.839047,0.000000,0.564410
0.020000,2349.965617,5966.626836,2334.169723,776.180821,-182.839047,-0.000000,0.566727
0.020000,2363.021948,5974.956344,2349.656771,772.524040,-182.839047,0.000000,0.569008
0.020000,2375.997829,5983.275903,2365.070684,768.867259,-182.839047,-0.000000,0.571253
0.020000,2388.893665,5991.584738,2380.411462,765.210478,-182.839047,0.000000,0.573463
0.020000,2401.709861,5999.882085,2395.679104,761.553697,-182.839047,-0.000000,0.575639
0.020000,2414.446818,6008.167196,2410.873610,757.896916,-182.839047,0.000000,0.577780
0.020000,2427.104933,6016.439336,2425.994980,754.240135,-182.839047,0.000000,0.579887
0.020000,2439.684582,6024.697772,2441.043215,750.583354,-182.839047,-0.000000,0.581960
0.020000,2452.186149,6032.941790,2456.018314,746.926573,-182.839047,0.000000,0.584000
0.020000,2464.610042,6041.170707,2470.920278,743.269792,-182.839047,-0.000000,0.586007
0.020000,2476.956645,6049.383844,2485.749106,739.613011,-182.839047,0.000000,0.587982
0.020000,2489.226338,6057.580529,2500.504798,735.956230,-182.839047,0.000000,0.589924
0.020000,2501.419453,6065.760074,2515.187355,732.299450,-182.839047,-0.000000,0.591835
0.020000,2513.536388,6073.921852,2529.796776,728.642669,-182.839047,0.000000,0.593714
0.020000,2525.577529,6082.065242,2544.333062,724.985888,-182.839047,0.000000,0.595563
0.020000,2537.543216,6090.189605,2558.796212,721.329107,-182.839047,0.000000,0.597380
0.020000,2549.433782,6098.294312,2573.186226,717.672326,-182.839047,0.000000,0.599167
0.020000,2561.249635,6106.378801,2587.503105,714.015545,-182.839047,-0.000000,0.600925
0.020000,2572.991085,6114.442455,2601.746848,710.358764,-182.839047,0.000000,0.602652
0.020000,2584.658478,6122.484697,2615.917456,706.701983,-182.839047,-0.000000,0.604351
0.020000,2596.252202,6130.504993,2630.014927,703.045202,-182.839047,0.000000,0.606020
0.020000,2607.772504,6138.502722,2644.039264,699.388421,-182.839047,0.000000,0.607661
0.020000,2619.219817,6146.477410,2657.990464,695.731640,-182.839047,-0.000000,0.609274
0.020000,2630.594385,6154.428462,2671.868529,692.074859,-182.839047,0.000000,0.610859
